machine_id,duree_connexion,nombre_requetes,volume_donnees,statut_connexion,intensite_connexion,os_type_Android,os_type_Linux,os_type_MacOS,os_type_Windows
M361,93.52382586714862,168,376.2828704808778,fail,63215.522240787475,False,False,True,False
M612,106.496950851107,193,228.5329591009552,success,44106.86110648435,True,False,False,False
M661,124.89624612530726,287,479.52793681941296,fail,137624.51786717153,False,False,True,False
M865,40.25000064732404,74,333.7904668860151,success,24700.49454956512,False,True,False,False
M921,110.90970871289788,178,810.8987348391033,fail,144339.9748013604,False,False,True,False
M318,152.35795768633835,220,469.3000573016906,fail,103246.01260637192,False,False,False,True
M278,154.44217232388033,245,259.04865398605875,success,63466.92022658439,False,False,False,True
M819,151.7651081057288,189,410.3965774862857,fail,77564.953144908,False,False,True,False
M925,88.89896641059502,303,383.1462564215124,fail,116093.31569571827,False,False,True,False
M633,69.66026903613826,234,437.06415379009,success,102273.01198688106,False,False,False,True
M190,123.68011071669407,227,599.5548664482777,success,136098.95468375905,True,False,False,False
M1188,98.82477458793193,179,768.0207800082003,fail,137475.71962146784,False,False,False,True
M226,135.73809636947132,185,585.0289828774146,success,108230.3618323217,True,False,False,False
M97,70.03852232861693,169,416.4377129471684,success,70377.97348807145,False,True,False,False
M1373,107.76492524325356,164,589.6209036847926,fail,96697.82820430597,True,False,False,False
M37,74.18271593987654,234,215.6970873274323,fail,50473.11843461916,False,True,False,False
M1475,170.6456395579762,74,500.8838069356558,fail,37065.40171323853,False,False,True,False
M738,146.9450224642462,125,424.676521749093,success,53084.56521863663,False,True,False,False
M294,146.33645814373835,123,781.1009143651941,success,96075.41246691887,True,False,False,False
M862,144.01874307599442,137,554.7982299719911,fail,76007.35750616278,False,False,True,False
M1273,117.97433506403291,259,620.4908222314463,success,160707.12295794458,False,False,False,True
M872,124.48492120997793,102,664.6000733892788,fail,67789.20748570644,False,True,False,False
M1239,126.02627237467271,238,406.696400987491,success,96793.74343502286,False,False,False,True
M351,138.3340434222978,175,502.6386324111241,success,87961.76067194671,True,False,False,False
M909,70.51575728264353,249,412.574834897112,success,102731.13388938089,False,False,False,True
M948,148.12357720562227,192,638.916889506238,fail,122672.0427851977,True,False,False,False
M175,102.44206033748806,159,388.53995547801054,success,61777.85292100368,False,True,False,False
M755,59.6785773948079,174,598.3271852394709,success,104108.93023166792,False,False,False,True
M144,124.3216450017307,164,233.31176886700115,success,38263.130094188185,False,False,False,True
M639,121.66370622458967,158,241.7423417090681,fail,38195.28999003276,False,False,False,True
M437,71.34531602301038,249,679.1542493593798,fail,169109.40809048558,False,True,False,False
M1169,101.42368896667682,190,455.8091487024846,fail,86603.73825347208,False,False,False,True
M1120,192.42614299392,147,371.27540466899546,fail,54577.484486342335,True,False,False,False
M771,120.77569230733022,309,366.0046151517425,fail,113095.42608188842,True,False,False,False
M1443,201.8939916438975,221,838.8334057147623,fail,185382.18266296247,True,False,False,False
M1366,113.04657549085094,193,475.0696165127654,fail,91688.43598696371,False,False,False,True
M511,115.50449504293547,232,611.4080377031079,fail,141846.66474712102,True,False,False,False
M1063,151.15702437215938,266,502.6386324111241,fail,133701.876221359,False,True,False,False
M551,123.17396226819318,137,573.2433568719918,fail,78534.33989146286,False,True,False,False
M895,163.77885871421552,220,483.47412978012414,fail,106364.30855162731,True,False,False,False
M159,176.1710675081042,306,424.877774503311,success,130012.59899801317,False,True,False,False
M1488,115.63658284557953,163,472.0225070535719,fail,76939.66864973222,True,False,False,False
M538,104.24243357065194,188,517.3674813830821,success,97265.08650001945,False,False,True,False
M168,108.90694392413158,217,457.4568496473989,fail,99268.13637348555,False,False,False,True
M586,148.10728672277392,265,572.208679350691,success,151635.30002793312,False,False,True,False
M569,28.03759903146755,157,649.2062551269564,fail,101925.38205493215,False,False,False,True
M407,170.01052867786353,334,590.2235199627228,success,197134.6556675494,False,False,True,False
M150,110.30074812713036,102,576.0946262646745,success,58761.651878996796,False,False,True,False
M436,118.38669482134488,209,544.0206572692634,fail,113700.31736927606,False,False,False,True
M1100,62.01994612091773,193,555.9461710185988,fail,107297.61100658956,False,False,False,True
M800,171.00518761210253,228,566.723666455257,fail,129212.9959517986,True,False,False,False
M1213,181.7572083396136,226,675.4842605303724,fail,152659.44287986416,False,True,False,False
M1465,207.333996833004,108,428.1207209949389,success,46237.0378674534,False,False,True,False
M1301,125.34739084712145,201,423.8818906348882,success,85200.26001761253,False,True,False,False
M869,131.49607069692976,313,494.75514841293057,fail,154858.36145324726,False,False,True,False
M1255,101.75052540847555,153,649.8927427161852,success,99433.58963557634,False,False,False,True
M96,107.52089788365214,244,462.6005720091644,fail,112874.53957023611,False,False,True,False
M1145,86.94907582786911,351,400.8913827142655,fail,140712.8753327072,False,True,False,False
M370,82.7449983474697,325,749.6718277919092,success,243643.34403237049,False,False,True,False
M334,210.81077007721143,155,568.5344582840922,success,88122.8410340343,False,False,False,True
M134,81.92610709385791,216,433.2397754281344,success,93579.79149247703,False,False,False,True
M445,125.15280334256292,287,404.52059227500274,success,116097.40998292579,False,True,False,False
M1306,154.25392585920116,204,496.5884964547314,success,101304.0532767652,False,True,False,False
M168,136.31969605318386,252,628.9643345299403,fail,158499.01230154495,False,True,False,False
M543,196.1593611032208,236,548.6342887220997,success,129477.69213841551,False,False,False,True
M1021,154.4263306728985,277,502.6386324111241,success,139230.90117788137,True,False,False,False
M1330,194.5401071848809,179,559.9067194029149,success,100223.30277312176,False,False,False,True
M1491,120.77569230733022,225,299.8394059812115,success,67463.86634577258,True,False,False,False
M287,120.77569230733022,236,221.77950264723984,success,52339.9626247486,False,True,False,False
M904,119.9308504266383,191,407.99169337927606,fail,77926.41343544173,False,False,True,False
M957,95.424820668618,189,316.9865923874719,fail,59910.465961232185,True,False,False,False
M1179,94.19225576822612,241,305.0680351527331,fail,73521.39647180868,False,True,False,False
M535,87.22369587983354,190,445.338497035868,fail,84614.31443681492,False,False,True,False
M275,110.66178011991096,270,502.6386324111241,success,135712.4307510035,False,False,True,False
M1445,113.2654560869826,234,509.3303165237997,fail,119183.29406656913,False,True,False,False
M1032,96.95505448761844,88,410.658332910673,success,36137.93329613922,False,False,False,True
M1311,81.12585395881108,260,418.4979500553706,success,108809.46701439636,False,False,False,True
M528,163.72652257767658,235,431.0137853615254,fail,101288.23955995847,False,True,False,False
M421,65.51550431279922,200,532.9361309859758,success,106587.22619719515,False,True,False,False
M707,119.6376393820672,99,642.8675130657927,fail,63643.88379351347,True,False,False,False
M666,151.18542231172236,195,502.6386324111241,fail,98014.5333201692,False,True,False,False
M116,99.68885137874274,197,502.6386324111241,success,99019.81058499144,True,False,False,False
M1438,56.81534978307149,78,639.8759470251132,success,49910.32386795883,True,False,False,False
M1091,163.765379099245,141,502.6386324111241,success,70872.0471699685,False,False,False,True
M1416,135.6281280551473,217,469.4040740299356,success,101860.68406449603,False,False,False,True
M524,78.71160199508546,76,339.6895903505604,fail,25816.408866642592,False,False,False,True
M692,88.11882843458375,178,615.769642790515,success,109606.99641671167,False,False,True,False
M1070,30.9888971842271,109,815.6458500861047,fail,88905.39765938542,False,False,False,True
M677,120.77569230733022,254,577.6818541313754,success,146731.19094936937,False,False,True,False
M514,172.23741442448318,166,545.4931015614034,fail,90551.85485919296,True,False,False,False
M510,120.77569230733022,156,158.4219053829794,fail,24713.817239744785,False,False,False,True
M308,128.46548213688718,248,616.3541862199572,success,152855.8381825494,False,False,True,False
M463,148.6549862507567,192,502.6386324111241,fail,96506.61742293583,False,True,False,False
M781,80.07502282643604,229,299.296674837729,fail,68538.93853783993,False,False,True,False
M147,128.73339255882078,221,299.03946379924463,fail,66087.72149963306,True,False,False,False
M467,50.02259135057143,302,316.7260160355512,success,95651.25684273646,False,False,False,True
M697,47.11920878056128,254,380.6797160180878,fail,96692.6478685943,False,False,False,True
M1197,103.80864490898448,137,550.5736259574859,success,75428.58675617557,False,True,False,False
M741,61.29015999455771,204,397.18167132597534,success,81025.06095049897,False,True,False,False
M1454,161.0278365113075,244,331.8679302710392,fail,80975.77498613356,True,False,False,False
M1061,134.60290716488012,245,343.8207113492899,success,84236.07428057602,False,True,False,False
M226,112.61801858032388,274,502.6386324111241,success,137722.985280648,False,False,True,False
M896,133.53634067879543,140,518.8769389293634,success,72642.77145011087,False,False,False,True
M933,64.57424561624224,170,479.2840641091122,success,81478.29089854908,False,False,True,False
M168,114.96653179824472,206,458.2027017592685,success,94389.75656240931,False,True,False,False
M1430,148.2506773857263,137,353.1613956461745,success,48383.11120352591,False,True,False,False
M1343,52.59834024431893,136,547.5766298910318,fail,74470.42166518031,True,False,False,False
M1092,55.23081677163597,187,502.6386324111241,fail,93993.4242608802,False,True,False,False
M932,87.68380726561173,163,691.2129182241802,success,112667.70567054137,False,True,False,False
M868,120.77569230733022,262,500.9483540803888,success,131248.46876906187,False,False,False,True
M485,120.77569230733022,173,421.2923109188743,success,72883.56978896525,True,False,False,False
M1395,147.31309039421262,219,464.7594806258259,success,101782.32625705587,True,False,False,False
M1396,155.98610359410102,272,280.93645333664654,success,76414.71530756785,False,True,False,False
M1125,95.75809263837148,271,770.7678701279491,fail,208878.0928046742,False,False,True,False
M772,126.3590849509215,138,508.658733837527,success,70194.90526957872,False,True,False,False
M1211,159.88298846742487,132,381.6991412396419,success,50384.28664363273,False,True,False,False
M1323,76.00151690365549,185,477.4745053041332,success,88332.78348126463,False,False,False,True
M1227,196.24904225818665,148,826.2762112988148,success,122288.87927222459,False,True,False,False
M168,128.65205183723057,216,581.393940704177,success,125581.09119210223,True,False,False,False
M460,108.0888351996037,157,503.36826091036215,success,79028.81696292685,False,True,False,False
M1398,94.94900374858476,276,411.907446976415,success,113686.45536549053,False,False,True,False
M470,169.59343870781325,246,504.3214918623291,success,124063.08699813296,False,True,False,False
M682,53.63885425449101,246,134.07810430142604,fail,32983.2136581508,False,False,True,False
M1064,209.8746253973297,171,389.6106839582423,success,66623.42695685943,False,True,False,False
M757,117.82717624684848,180,313.98068831408864,fail,56516.52389653595,False,True,False,False
M1018,96.046827530203,219,502.6386324111241,fail,110077.86049803617,False,False,False,True
M1310,169.7321316577685,219,502.6386324111241,fail,110077.86049803617,False,True,False,False
M1147,101.10756677849706,231,477.8032437007139,success,110372.5492948649,False,True,False,False
M1412,84.70105759367524,208,502.6386324111241,success,104548.8355415138,False,False,False,True
M1370,120.77569230733022,279,272.7725474715298,success,76103.54074455681,False,False,False,True
M222,187.30205800777225,147,572.300710925677,fail,84128.20450607451,True,False,False,False
M746,120.77569230733022,227,497.8348979170395,fail,113008.52182716796,False,False,True,False
M590,82.18886000013941,164,738.9957809215668,fail,121195.30807113697,False,True,False,False
M999,120.71439093673148,176,412.63133501126765,fail,72623.11496198311,False,True,False,False
M690,94.94934055734204,230,504.8249310207858,success,116109.73413478074,False,False,False,True
M690,120.0453879788884,234,426.37629104098994,fail,99772.05210359165,False,False,True,False
M625,132.89562715231096,69,502.6386324111241,fail,34682.06563636756,False,False,False,True
M43,163.74373432107788,164,513.7459825336427,success,84254.3411355174,False,False,True,False
M573,118.94508621930204,295,470.18549139935,success,138704.71996280825,False,True,False,False
M470,120.77569230733022,171,623.5536158039229,fail,106627.6683024708,True,False,False,False
M844,176.63442852734647,231,675.8118084725822,success,156112.5277571665,True,False,False,False
M17,87.7637509210783,235,596.3148879695955,fail,140133.99867285494,True,False,False,False
M1206,112.2995319455718,287,344.30275932234053,fail,98814.89192551174,True,False,False,False
M472,101.8386026408092,152,502.6386324111241,success,76401.07212649086,False,True,False,False
M1052,100.69184564104197,231,676.7488255358884,success,156328.97869879022,False,False,False,True
M1307,133.10173655401906,124,648.006200882168,success,80352.76890938882,True,False,False,False
M1055,157.62792762963977,287,676.0061372157153,success,194013.7613809103,False,False,True,False
M897,105.9188685960058,198,475.6494566525376,fail,94178.59241720244,False,False,True,False
M70,76.14352245995758,97,423.2688118962352,success,41057.074753934816,False,True,False,False
M1056,129.37136810452543,113,502.6386324111241,success,56798.16546245702,False,False,True,False
M964,37.05075308076253,189,271.2745793092075,success,51270.89548944022,False,False,True,False
M85,177.09834155462332,248,502.6386324111241,fail,124654.38083795877,False,False,True,False
M329,85.38059645513817,202,526.3779072027612,fail,106328.33725495776,False,True,False,False
M416,124.308379678,180,325.82957049152515,fail,58649.32268847452,True,False,False,False
M610,187.7208489743368,187,681.8663941716675,fail,127509.01571010181,True,False,False,False
M1151,120.77569230733022,167,568.8364735215687,fail,94995.69107810197,False,False,False,True
M654,136.09014165175122,142,493.351025701346,success,70055.84564959112,False,False,False,True
M427,151.24086912029532,208,502.6386324111241,success,104548.8355415138,False,False,False,True
M1445,89.16918271582225,46,316.3815080775329,success,14553.549371566512,False,True,False,False
M1442,66.15297015582752,133,320.82439322021435,fail,42669.644298288506,False,True,False,False
M497,71.33876628319223,156,363.03836629224656,success,56633.98514159046,False,False,False,True
M62,196.67113739663057,173,231.11111628579567,success,39982.22311744265,False,True,False,False
M1284,98.58846089804524,127,546.7260837481605,success,69434.21263601638,False,False,False,True
M519,176.5222323933781,174,645.6396318277452,fail,112341.29593802767,False,False,False,True
M829,128.7367485427503,238,494.1248665285791,fail,117601.71823380183,False,True,False,False
M374,218.3550700723944,170,617.3482111288838,success,104949.19589191025,True,False,False,False
M1463,120.77569230733022,81,671.429696320948,success,54385.80540199679,False,False,False,True
M866,74.22722477501313,232,658.3834233145786,success,152744.95420898224,False,False,True,False
M144,74.39378005176235,144,609.5149561481901,success,87770.15368533938,False,False,False,True
M422,118.00383529800988,196,535.3168969580114,fail,104922.11180377024,False,True,False,False
M219,54.04859855395688,148,502.6386324111241,fail,74390.51759684636,False,True,False,False
M1405,79.7276975777839,270,491.28163404934367,fail,132646.0411933228,False,True,False,False
M41,109.5935624455872,131,542.4182668183449,fail,71056.79295320318,False,False,False,True
M1065,71.07825017779234,210,603.8294406835726,success,126804.18254355024,True,False,False,False
M329,166.16972725453562,171,663.573189900457,fail,113471.01547297815,False,False,False,True
M1365,173.0007090544958,149,424.7415887549311,success,63286.496724484736,True,False,False,False
M571,89.308935861811,201,591.5082320320499,success,118893.15463844204,False,True,False,False
M1288,114.40368079937416,249,476.3836454346748,success,118619.52771323403,False,False,True,False
M919,88.86728060865721,243,380.52695603898366,fail,92468.05031747303,False,True,False,False
M774,176.7041808952829,210,415.157025482874,success,87182.97535140354,False,True,False,False
M909,141.98650575065747,115,610.022879089995,success,70152.63109534942,False,True,False,False
M301,120.77569230733022,189,502.6386324111241,fail,94998.70152570245,False,False,True,False
M137,126.04788737345322,224,414.5849809799092,success,92867.03573949965,False,True,False,False
M600,120.77569230733022,171,576.6641512547624,fail,98609.56986456437,False,False,False,True
M1398,212.80615642265752,198,324.5926394551154,success,64269.34261211284,False,False,False,True
M1404,141.91475448970684,290,397.3470937426357,success,115230.65718536435,False,True,False,False
M242,188.73785429263,135,579.8597526318414,fail,78281.06660529859,False,False,False,True
M1248,159.39593708545794,264,480.3918648161394,success,126823.4523114608,False,False,False,True
M832,79.84881254521082,202,668.4498177147693,fail,135026.8631783834,False,False,False,True
M646,142.18880066228843,169,437.81539920970806,success,73990.80246644067,True,False,False,False
M135,120.77569230733022,118,536.8386720277142,fail,63346.963299270275,False,True,False,False
M758,130.21399256997267,297,575.3314846238429,fail,170873.45093328136,True,False,False,False
M637,117.59683905044209,151,611.6479968086537,fail,92358.8475181067,False,False,False,True
M200,120.77569230733022,113,502.6386324111241,fail,56798.16546245702,False,False,False,True
M711,132.71726270224423,257,484.92202764083817,fail,124624.96110369542,True,False,False,False
M1467,108.20658203989308,178,540.7449243662488,success,96252.5965371923,True,False,False,False
M68,138.52052028634785,186,463.01210356614746,fail,86120.25126330342,True,False,False,False
M1050,81.60678242310888,204,387.28956070393,fail,79007.07038360172,False,True,False,False
M1069,143.98964390315192,227,376.8144860119587,fail,85536.88832471463,False,True,False,False
M1362,164.85589092228554,194,788.5141348065047,fail,152971.7421524619,True,False,False,False
M1450,142.11327245411482,195,502.6386324111241,fail,98014.5333201692,True,False,False,False
M1424,224.7877468617997,192,594.1506997590434,success,114076.93435373633,False,False,False,True
M852,179.8419617312213,167,443.9053943461002,success,74132.20085579873,False,False,False,True
M476,89.18163649484853,258,503.1379434497639,success,129809.58941003909,False,True,False,False
M1336,115.4667054394903,191,696.2540652286916,fail,132984.5264586801,True,False,False,False
M699,107.8230674970608,124,525.8527908303917,fail,65205.74606296857,False,False,True,False
M1048,98.66832676813232,252,735.6080987736952,fail,185373.2408909712,True,False,False,False
M1015,111.59514155186332,143,175.26246650932185,fail,25062.532710833024,False,False,False,True
M42,120.77569230733022,123,206.10143439848537,fail,25350.4764310137,False,False,False,True
M1180,122.9876368759656,133,502.6386324111241,success,66850.9381106795,True,False,False,False
M38,115.17395695106808,179,354.418423319918,success,63440.89777426532,False,True,False,False
M1209,142.1008508080172,177,500.4150327719905,success,88573.46080064232,True,False,False,False
M788,172.13831063777002,157,671.3693121962026,fail,105404.98201480381,False,True,False,False
M1276,143.0844345991671,99,511.68610828837,success,50656.92472054863,False,True,False,False
M255,98.95268915404752,261,680.8595304092066,fail,177704.33743680292,False,False,True,False
M442,126.19782643935974,231,160.47734063824976,fail,37070.26568743569,False,True,False,False
M702,140.39671584889504,164,666.6692617002201,success,109333.7589188361,True,False,False,False
M98,117.4488483379304,285,300.761748857136,success,85717.09842428376,False,True,False,False
M789,95.4774074892076,239,258.5106075161816,success,61784.035196367404,False,False,False,True
M1361,157.57499176190453,118,661.2254132699918,success,78024.59876585903,False,True,False,False
M781,119.88247733979448,213,332.62726437962147,fail,70849.60731285937,True,False,False,False
M252,158.22838065017896,173,476.5421448830423,fail,82441.79106476631,False,False,True,False
M999,148.80538737380442,219,364.47369480662553,fail,79819.73916265099,False,False,False,True
M234,132.8858618898426,225,666.7573118600708,fail,150020.39516851594,False,True,False,False
M418,65.62576789715513,191,373.369558507806,fail,71313.58567499094,False,True,False,False
M1244,74.41444675032261,278,376.3016850266167,success,104611.86843739945,False,True,False,False
M306,105.60769980488652,264,576.6624520470004,fail,152238.8873404081,False,False,False,True
M753,93.63966754825032,163,397.1469992709456,success,64734.96088116414,False,False,False,True
M906,101.4315162594171,260,478.12597479428246,success,124312.75344651344,False,False,False,True
M371,151.06078000789958,132,553.8124486538405,success,73103.24322230695,False,False,False,True
M997,144.39021040936498,270,586.4626794849224,fail,158344.92346092904,False,True,False,False
M1165,173.78411543004444,221,677.645478065065,fail,149759.65065237938,False,True,False,False
M593,86.79894289738331,242,154.41392541824325,success,37368.16995121487,True,False,False,False
M986,45.31653656085135,282,480.45024927208704,fail,135486.97029472856,False,False,False,True
M317,105.12552397543932,161,385.2345512634466,fail,62022.7627534149,False,True,False,False
M514,93.96316284904536,230,273.38394442825575,success,62878.30721849882,False,True,False,False
M758,189.2171740264543,173,376.8606643229598,fail,65196.89492787205,False,False,False,True
M1427,197.027373993438,256,500.949971613079,success,128243.19273294823,False,False,False,True
M510,47.5792590822399,180,771.2002718497827,success,138816.04893296087,False,False,True,False
M642,162.231400899061,160,502.6386324111241,success,80422.18118577986,False,False,True,False
M715,122.5143913592302,117,443.9453458856594,success,51941.60546862215,False,True,False,False
M807,131.19365230941477,226,730.3045921683806,fail,165048.83783005402,True,False,False,False
M359,199.5941558370744,137,308.2499753599561,fail,42230.246624313986,True,False,False,False
M778,120.77569230733022,245,423.9387392348623,fail,103864.99111254126,True,False,False,False
M22,159.7460293543702,256,619.4536205258023,success,158580.1268546054,False,False,False,True
M961,123.77164386208555,187,494.1306678675989,success,92402.43489124099,False,False,True,False
M1187,122.61887819364108,301,539.5922435224999,success,162417.26530027247,False,True,False,False
M623,149.60093912558202,261,464.1539134470539,success,121144.17140968108,False,False,False,True
M1247,173.220441945688,240,453.6792405376042,fail,108883.017729025,False,True,False,False
M1091,79.1617206408482,273,502.6386324111241,fail,137220.34664823688,False,False,True,False
M954,120.77569230733022,111,355.22082166655264,success,39429.51120498734,False,True,False,False
M1075,123.35008316598996,236,430.8771188888283,fail,101687.00005776348,False,False,False,True
M1333,139.39708039324893,185,766.1476395166522,success,141737.31331058068,False,False,False,True
M352,160.06625045025154,236,531.9616073384009,success,125542.93933186261,False,False,False,True
M406,118.25942855573632,173,441.779609862342,fail,76427.87250618517,False,False,False,True
M1458,110.27838822929031,204,397.984374420203,success,81188.81238172141,False,True,False,False
M596,137.29407474295735,198,232.40469579929533,fail,46016.12976826047,False,False,False,True
M1475,138.0638322614906,134,455.0536423027356,fail,60977.188068566575,False,True,False,False
M14,159.8808323758523,285,403.1758196230597,success,114905.10859257201,False,True,False,False
M223,171.60425688542497,171,249.631646951813,success,42687.011628760025,False,False,False,True
M345,196.85631517145936,221,407.7942728252391,success,90122.53429437784,False,False,True,False
M189,78.50122221434255,187,745.6154974543325,success,139430.0980239602,True,False,False,False
M750,124.27447588629757,135,502.6386324111241,fail,67856.21537550175,False,False,True,False
M1023,110.91522096955713,215,546.8716463017688,success,117577.4039548803,False,False,False,True
M937,113.32772373539636,231,338.1614722691607,fail,78115.30009417613,False,True,False,False
M731,113.3714307183261,290,439.63382250127137,fail,127493.8085253687,False,True,False,False
M657,90.44420707677168,157,318.90714054425973,fail,50068.421065448776,True,False,False,False
M362,125.78787241802932,87,512.1644977194846,success,44558.31130159517,False,False,True,False
M560,118.38811649192182,129,502.6386324111241,fail,64840.38358103501,False,False,False,True
M209,92.10971899720327,204,485.8440710683667,fail,99112.19049794681,False,True,False,False
M1376,124.77254773427576,253,536.1776807031624,fail,135652.9532179001,False,True,False,False
M1023,107.37076295511864,113,627.211563286529,fail,70874.90665137778,False,False,True,False
M146,81.22738615921165,146,655.5476851351775,fail,95709.96202973592,False,False,True,False
M370,105.94988290158258,237,502.6386324111241,success,119125.35588143641,False,False,True,False
M671,51.86878329687613,201,574.209110890367,fail,115416.03128896377,True,False,False,False
M121,69.82006750068132,258,387.9749763479191,fail,100097.54389776313,False,True,False,False
M500,169.74728973695036,284,502.6386324111241,success,142749.37160475925,True,False,False,False
M1190,147.31197830372344,214,464.3593312473116,success,99372.89688692469,False,True,False,False
M727,154.07916449353394,132,632.1106834479721,fail,83438.61021513231,False,True,False,False
M639,148.39388458960468,134,634.9387938892377,success,85081.79838115785,False,True,False,False
M620,126.60092187085752,271,601.6278962325359,fail,163041.15987901724,False,False,False,True
M356,132.44813491018292,332,454.0923785121144,success,150758.66966602197,False,False,False,True
M791,103.983916599299,270,729.2221004179762,success,196889.96711285357,False,True,False,False
M445,154.09165410482487,136,478.473714207422,fail,65072.42513220939,True,False,False,False
M444,142.94437006308266,251,387.6642581277812,fail,97303.72879007307,False,True,False,False
M8,80.48678085321711,301,797.9825142747527,fail,240192.73679670057,True,False,False,False
M1227,44.08327126593021,200,502.6386324111241,fail,100527.72648222483,False,False,True,False
M243,142.6967661881675,187,560.0752607284638,fail,104734.07375622273,False,False,True,False
M1382,47.29174294935723,236,501.27022909368895,success,118299.77406611059,False,True,False,False
M1364,97.29764169739433,106,479.0415548943103,success,50778.404818796895,False,False,True,False
M1344,101.93971084111944,213,254.57130931641984,fail,54223.68888439742,True,False,False,False
M153,114.9111577149904,286,467.5830027371608,fail,133728.738782828,True,False,False,False
M625,102.15661709365818,207,399.9766731993112,success,82795.17135225743,True,False,False,False
M553,183.3872864638021,194,655.9066854189555,success,127245.89697127737,False,False,False,True
M367,117.19771731246784,263,502.6386324111241,success,132193.96032412563,False,False,False,True
M1099,120.77569230733022,174,461.4789547979575,fail,80297.3381348446,False,True,False,False
M1092,121.60710782703136,257,576.5025350766641,fail,148161.15151470268,False,False,True,False
M712,136.88918557494955,146,488.03561696582176,success,71253.20007700998,False,False,False,True
M333,120.77569230733022,334,300.02223197879005,success,100207.42548091587,False,True,False,False
M1302,136.26512880932796,244,465.6384131439081,success,113615.77280711358,True,False,False,False
M556,94.66084944955124,213,329.5159914988715,success,70186.90618925962,False,True,False,False
M969,116.85689118407208,261,546.0230713271618,fail,142512.02161638922,False,False,False,True
M1385,93.290822677722,140,415.60924856377886,success,58185.29479892904,False,False,False,True
M443,131.7020810013049,150,348.88654927309705,success,52332.98239096456,False,True,False,False
M446,157.23588681794843,199,467.4136717596404,fail,93015.32068016844,True,False,False,False
M1379,117.04573885436574,226,573.3018380140761,success,129566.2153911812,False,True,False,False
M1127,101.2536796710464,158,731.1377316218413,success,115519.76159625093,False,False,True,False
M330,114.88278663201233,153,420.3184578655524,fail,64308.72405342951,False,False,True,False
M998,63.399526984934205,324,423.9354543180034,success,137355.0871990331,False,True,False,False
M947,153.91694935175977,132,548.1056789344791,fail,72349.94961935125,False,False,False,True
M571,100.69748840535016,152,491.9350147048,success,74774.1222351296,False,False,True,False
M777,106.85022833404544,303,368.9944132399248,success,111805.30721169722,False,False,False,True
M149,120.77569230733022,296,476.1115108507892,success,140929.0072118336,False,True,False,False
M712,120.77569230733022,191,502.6386324111241,success,96003.9787905247,False,False,False,True
M583,121.32152762273292,211,611.0426632685827,success,128930.00194967096,False,False,True,False
M1193,120.77569230733022,163,383.0461282817529,fail,62436.51890992572,True,False,False,False
M328,136.20917606961808,175,520.2101842748447,fail,91036.78224809782,False,True,False,False
M617,120.77569230733022,239,552.3583219682778,success,132013.6389504184,False,True,False,False
M80,111.45578097657464,202,411.3353248002996,fail,83089.73560966052,False,False,False,True
M655,128.41187102250194,229,660.7138268740223,success,151303.4663541511,False,False,True,False
M795,171.86516740933837,160,628.5751497292091,success,100572.02395667345,False,True,False,False
M390,172.54317955694745,192,378.8754137359306,fail,72744.07943729867,True,False,False,False
M221,92.56161096450388,302,502.6386324111241,success,151796.86698815948,False,False,True,False
M415,142.75457405406806,232,502.6386324111241,success,116612.1627193808,True,False,False,False
M776,152.39999963713657,206,214.7716348156088,fail,44242.95677201541,True,False,False,False
M498,152.12334702899946,199,753.0132175959004,success,149849.63030158417,False,False,True,False
M976,183.91684839057064,263,607.0264677203708,fail,159647.9610104575,False,False,False,True
M850,135.6678232175403,201,372.2713464892621,fail,74826.54064434169,True,False,False,False
M874,96.43949224324066,219,532.9500675839566,success,116716.06480088651,False,False,False,True
M1465,52.27126452771947,152,502.6386324111241,fail,76401.07212649086,False,True,False,False
M1309,166.0118121362829,198,454.0364637904767,fail,89899.21983051438,False,True,False,False
M970,120.77569230733022,301,466.703229598754,fail,140477.67210922495,False,False,False,True
M1221,117.24748799921402,334,321.2406769352148,fail,107294.38609636175,True,False,False,False
M449,107.08642617845604,218,496.5059019644916,fail,108238.28662825917,False,True,False,False
M72,155.3792001293235,200,531.9135715458909,success,106382.71430917819,False,True,False,False
M198,43.197858140871645,260,443.5211735232986,success,115315.50511605764,False,False,True,False
M1294,92.67801710307816,152,543.2804346737959,fail,82578.62607041697,False,True,False,False
M129,111.85348925526156,310,667.3612110332033,success,206881.97542029302,False,False,False,True
M109,115.67264658004451,149,385.612129695422,success,57456.207324617884,False,True,False,False
M886,196.3067803713864,125,386.0970814847928,success,48262.1351855991,False,True,False,False
M494,162.44416686132226,223,499.896984379982,success,111477.02751673598,False,False,False,True
M452,113.1061353599616,223,502.6386324111241,success,112088.41502768068,False,False,True,False
M442,131.2159200904663,160,502.6386324111241,fail,80422.18118577986,False,False,False,True
M1374,174.10049001552596,176,635.3311316647373,fail,111818.27917299376,True,False,False,False
M878,120.77569230733022,285,502.6386324111241,success,143252.01023717035,True,False,False,False
M1201,103.7233661857704,215,572.8122653806515,success,123154.63705684007,False,True,False,False
M316,130.24762189719377,295,623.4608151711923,fail,183920.94047550173,False,True,False,False
M294,62.64535919611867,222,372.71444555078654,fail,82742.60691227461,False,False,True,False
M990,87.09054390548563,254,443.72990944039066,fail,112707.39699785922,False,False,False,True
M435,120.77569230733022,123,271.1869162309164,success,33355.99069640272,False,True,False,False
M1428,121.574907693027,183,312.89163313950127,fail,57259.16886452873,False,False,True,False
